dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym.5,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4,dms_synonym_extend.5
M18.5,ICD10,M18.5,ICD10,M18.5,Other secondary arthrosis of first carpometacarpal joint,Secondary arthrosis of first carpometacarpal joint: NOS,Secondary arthrosis of first carpometacarpal joint: unilateral,Other secondary arthrosis of first carpometacarpal joint,,,,Secondary arthrosis of first carpometacarpal joint: NOS,Secondary arthrosis of first carpometacarpal joint: unilateral,Other secondary arthrosis of first carpometacarpal joint,,,
M18.9,ICD10,M18.9,ICD10,M18.9,"Arthrosis of first carpometacarpal joint, unspecified","Arthrosis of first carpometacarpal joint, unspecified",,,,,,"Arthrosis of first carpometacarpal joint, unspecified",,,,,
M19,ICD10,M19,ICD10,M19,Other arthrosis,Other arthrosis,,,,,,polyarthrosisM15.-,hallux rigidusM20.2,arthrosis of spineM47.-,Other arthrosis,,
M19.0,ICD10,M19.0,ICD10,M19.0,Primary arthrosis of other joints,Primary arthrosis of other joints,Primary arthrosis NOS,,,,,Primary arthrosis of other joints,Primary arthrosis NOS,,,,
M19.1,ICD10,M19.1,ICD10,M19.1,Post-traumatic arthrosis of other joints,Post-traumatic arthrosis of other joints,Post-traumatic arthrosis NOS,,,,,Post-traumatic arthrosis of other joints,Post-traumatic arthrosis NOS,,,,
M19.2,ICD10,M19.2,ICD10,M19.2,Other secondary arthrosis,Secondary arthrosis NOS,Other secondary arthrosis,,,,,Secondary arthrosis NOS,Other secondary arthrosis,,,,
M19.8,ICD10,M19.8,ICD10,M19.8,Other specified arthrosis,Other specified arthrosis,,,,,,Other specified arthrosis,,,,,
M19.9,ICD10,M19.9,ICD10,M19.9,"Arthrosis, unspecified","Arthrosis, unspecified",,,,,,"Arthrosis, unspecified",,,,,
M20,ICD10,M20,ICD10,M20,Acquired deformities of fingers and toes,Acquired deformities of fingers and toes,,,,,,congenital: deformities and malformations of fingers and toesQ66.-Q68-Q70Q74.-,congenital: absence of fingers and toesQ71.3Q72.3,Acquired deformities of fingers and toes,acquired absence of fingers and toesZ89.-,,
M20.0,ICD10,M20.0,ICD10,M20.0,Deformity of finger(s),Deformity of finger(s),Boutonnière and swan-neck deformities,,,,,clubbing of fingersR68.3,palmar fascial fibromatosis [Dupuytren]M72.0,trigger fingerM65.3,Deformity of finger(s),Boutonnière and swan-neck deformities,
M20.1,ICD10,M20.1,ICD10,M20.1,Hallux valgus (acquired),Bunion,Hallux valgus (acquired),,,,,Bunion,Hallux valgus (acquired),,,,
M20.2,ICD10,M20.2,ICD10,M20.2,Hallux rigidus,Hallux rigidus,,,,,,Hallux rigidus,,,,,
M20.3,ICD10,M20.3,ICD10,M20.3,Other deformity of hallux (acquired),Other deformity of hallux (acquired),Hallux varus,,,,,Other deformity of hallux (acquired),Hallux varus,,,,
M20.4,ICD10,M20.4,ICD10,M20.4,Other hammer toe(s) (acquired),Other hammer toe(s) (acquired),,,,,,Other hammer toe(s) (acquired),,,,,
M20.5,ICD10,M20.5,ICD10,M20.5,Other deformities of toe(s) (acquired),Other deformities of toe(s) (acquired),,,,,,Other deformities of toe(s) (acquired),,,,,
M20.6,ICD10,M20.6,ICD10,M20.6,"Acquired deformity of toe(s), unspecified","Acquired deformity of toe(s), unspecified",,,,,,"Acquired deformity of toe(s), unspecified",,,,,
M21,ICD10,M21,ICD10,M21,Other acquired deformities of limbs,Other acquired deformities of limbs,,,,,,acquired deformities of fingers or toesM20.-,Other acquired deformities of limbs,congenital: deformities and malformations of limbsQ65-Q66Q68-Q74,congenital: absence of limbsQ71-Q73,acquired absence of limbZ89.-,coxa planaM91.2
M21.0,ICD10,M21.0,ICD10,M21.0,"Valgus deformity, not elsewhere classified","Valgus deformity, not elsewhere classified",,,,,,metatarsus valgusQ66.6,talipes calcaneovalgusQ66.4,"Valgus deformity, not elsewhere classified",,,
M21.1,ICD10,M21.1,ICD10,M21.1,"Varus deformity, not elsewhere classified","Varus deformity, not elsewhere classified",,,,,,tibia varaM92.5,metatarsus varusQ66.2,"Varus deformity, not elsewhere classified",,,
M21.2,ICD10,M21.2,ICD10,M21.2,Flexion deformity,Flexion deformity,,,,,,Flexion deformity,,,,,
M21.3,ICD10,M21.3,ICD10,M21.3,Wrist or foot drop (acquired),Wrist or foot drop (acquired),,,,,,Wrist or foot drop (acquired),,,,,
M21.4,ICD10,M21.4,ICD10,M21.4,Flat foot [pes planus] (acquired),Flat foot [pes planus] (acquired),,,,,,congenital pes planusQ66.5,Flat foot [pes planus] (acquired),,,,
M21.5,ICD10,M21.5,ICD10,M21.5,"Acquired clawhand, clubhand, clawfoot and clubfoot","Acquired clawhand, clubhand, clawfoot and clubfoot",,,,,,"Acquired clawhand, clubhand, clawfoot and clubfoot","clubfoot, not specified as acquiredQ66.8",,,,
M21.6,ICD10,M21.6,ICD10,M21.6,Other acquired deformities of ankle and foot,Other acquired deformities of ankle and foot,,,,,,deformities of toe (acquired)M20.1-M20.6,Other acquired deformities of ankle and foot,,,,
M21.7,ICD10,M21.7,ICD10,M21.7,Unequal limb length (acquired),Unequal limb length (acquired),,,,,,Unequal limb length (acquired),,,,,
M21.8,ICD10,M21.8,ICD10,M21.8,Other specified acquired deformities of limbs,Other specified acquired deformities of limbs,,,,,,Other specified acquired deformities of limbs,,,,,
M21.9,ICD10,M21.9,ICD10,M21.9,"Acquired deformity of limb, unspecified","Acquired deformity of limb, unspecified",,,,,,"Acquired deformity of limb, unspecified",,,,,
M22,ICD10,M22,ICD10,M22,Disorders of patella,Disorders of patella,,,,,,dislocation of patellaS83.0,Disorders of patella,,,,
M22.0,ICD10,M22.0,ICD10,M22.0,Recurrent dislocation of patella,Recurrent dislocation of patella,,,,,,Recurrent dislocation of patella,,,,,
M22.1,ICD10,M22.1,ICD10,M22.1,Recurrent subluxation of patella,Recurrent subluxation of patella,,,,,,Recurrent subluxation of patella,,,,,
M22.2,ICD10,M22.2,ICD10,M22.2,Patellofemoral disorders,Patellofemoral disorders,,,,,,Patellofemoral disorders,,,,,
M22.3,ICD10,M22.3,ICD10,M22.3,Other derangements of patella,Other derangements of patella,,,,,,Other derangements of patella,,,,,
M22.4,ICD10,M22.4,ICD10,M22.4,Chondromalacia patellae,Chondromalacia patellae,,,,,,Chondromalacia patellae,,,,,
M22.8,ICD10,M22.8,ICD10,M22.8,Other disorders of patella,Other disorders of patella,,,,,,Other disorders of patella,,,,,
M22.9,ICD10,M22.9,ICD10,M22.9,"Disorder of patella, unspecified","Disorder of patella, unspecified",,,,,,"Disorder of patella, unspecified",,,,,
M23,ICD10,M23,ICD10,M23,Internal derangement of knee,Internal derangement of knee,,,,,,Internal derangement of knee,recurrent dislocation or subluxationM24.4,disorders of patellaM22.-,osteochondritis dissecansM93.2,deformity of kneeM21.-,current injury - see injury to the knee and lower legS80-S89
M23.0,ICD10,M23.0,ICD10,M23.0,Cystic meniscus,Cystic meniscus,,,,,,Cystic meniscus,,,,,
M23.1,ICD10,M23.1,ICD10,M23.1,Discoid meniscus (congenital),Discoid meniscus (congenital),,,,,,Discoid meniscus (congenital),,,,,
M23.2,ICD10,M23.2,ICD10,M23.2,Derangement of meniscus due to old tear or injury,Old bucket-handle tear,Derangement of meniscus due to old tear or injury,,,,,Old bucket-handle tear,Derangement of meniscus due to old tear or injury,,,,
M23.3,ICD10,M23.3,ICD10,M23.3,Other meniscus derangements,Other meniscus derangements,Detached meniscus,Retained meniscus,Degenerate meniscus,,,Other meniscus derangements,Detached meniscus,Retained meniscus,Degenerate meniscus,,
M23.4,ICD10,M23.4,ICD10,M23.4,Loose body in knee,Loose body in knee,,,,,,Loose body in knee,,,,,
M23.5,ICD10,M23.5,ICD10,M23.5,Chronic instability of knee,Chronic instability of knee,,,,,,Chronic instability of knee,,,,,
M23.6,ICD10,M23.6,ICD10,M23.6,Other spontaneous disruption of ligament(s) of knee,Other spontaneous disruption of ligament(s) of knee,,,,,,Other spontaneous disruption of ligament(s) of knee,,,,,
M23.8,ICD10,M23.8,ICD10,M23.8,Other internal derangements of knee,Snapping knee,Laxity of ligament of knee,Other internal derangements of knee,,,,Snapping knee,Laxity of ligament of knee,Other internal derangements of knee,,,
M23.9,ICD10,M23.9,ICD10,M23.9,"Internal derangement of knee, unspecified","Internal derangement of knee, unspecified",,,,,,"Internal derangement of knee, unspecified",,,,,
M24,ICD10,M24,ICD10,M24,Other specific joint derangements,Other specific joint derangements,,,,,,temporomandibular joint disordersK07.6,ganglionM67.4,Other specific joint derangements,snapping kneeM23.8,current injury - see injury of joint by body region,
M24.0,ICD10,M24.0,ICD10,M24.0,Loose body in joint,Loose body in joint,,,,,,loose body in kneeM23.4,Loose body in joint,,,,
M24.1,ICD10,M24.1,ICD10,M24.1,Other articular cartilage disorders,Other articular cartilage disorders,,,,,,ochronosisE70.2,internal derangement of kneeM23.-,chondrocalcinosisM11.1-M11.2,metastatic calcificationE83.5,Other articular cartilage disorders,
M24.2,ICD10,M24.2,ICD10,M24.2,Disorder of ligament,Disorder of ligament,Instability secondary to old ligament injury,Ligamentous laxity NOS,,,,Disorder of ligament,kneeM23.5-M23.8,Instability secondary to old ligament injury,familial ligamentous laxityM35.7,Ligamentous laxity NOS,
M24.3,ICD10,M24.3,ICD10,M24.3,"Pathological dislocation and subluxation of joint, not elsewhere classified","Pathological dislocation and subluxation of joint, not elsewhere classified",,,,,,"Pathological dislocation and subluxation of joint, not elsewhere classified",dislocation or displacement of joint: recurrentM24.4,dislocation or displacement of joint: current injury - see injury of joints and ligaments by body region,dislocation or displacement of joint: congenital - see congenital malformations and deformations of the musculoskeletal systemQ65-Q79,,
M24.4,ICD10,M24.4,ICD10,M24.4,Recurrent dislocation and subluxation of joint,Recurrent dislocation and subluxation of joint,,,,,,patellaM22.0-M22.1,Recurrent dislocation and subluxation of joint,vertebral subluxationM43.3-M43.5,,,
M24.5,ICD10,M24.5,ICD10,M24.5,Contracture of joint,Contracture of joint,,,,,,Contracture of joint,acquired deformities of limbsM20-M21,Dupuytren contractureM72.0,contracture of tendon (sheath) without contracture of jointM67.1,,
M24.6,ICD10,M24.6,ICD10,M24.6,Ankylosis of joint,Ankylosis of joint,,,,,,Ankylosis of joint,spineM43.2,stiffness of joint without ankylosisM25.6,,,
M24.7,ICD10,M24.7,ICD10,M24.7,Protrusio acetabuli,Protrusio acetabuli,,,,,,Protrusio acetabuli,,,,,
M24.8,ICD10,M24.8,ICD10,M24.8,"Other specific joint derangements, not elsewhere classified","Other specific joint derangements, not elsewhere classified",,,,,,that involving iliotibial band syndromeM76.3,"Other specific joint derangements, not elsewhere classified",,,,
M24.9,ICD10,M24.9,ICD10,M24.9,"Joint derangement, unspecified","Joint derangement, unspecified",,,,,,"Joint derangement, unspecified",,,,,
M25,ICD10,M25,ICD10,M25,"Other joint disorders, not elsewhere classified","Other joint disorders, not elsewhere classified",,,,,,deformities classified to M20-M21,calcification of: bursaM71.4,calcification of: shoulder (joint)M75.3,difficulty in walkingR26.2,"Other joint disorders, not elsewhere classified",calcification of: tendonM65.2
M25.0,ICD10,M25.0,ICD10,M25.0,Haemarthrosis,Haemarthrosis,,,,,,current injury - see injury of joint by body region,Haemarthrosis,,,,
M25.1,ICD10,M25.1,ICD10,M25.1,Fistula of joint,Fistula of joint,,,,,,Fistula of joint,,,,,
M25.2,ICD10,M25.2,ICD10,M25.2,Flail joint,Flail joint,,,,,,Flail joint,,,,,
M25.3,ICD10,M25.3,ICD10,M25.3,Other instability of joint,Other instability of joint,,,,,,Other instability of joint,instability of joint secondary to: old ligament injuryM24.2,instability of joint secondary to: removal of joint prosthesisM96.8,,,
M25.4,ICD10,M25.4,ICD10,M25.4,Effusion of joint,Effusion of joint,,,,,,hydrarthrosis of yawsA66.6,Effusion of joint,,,,
M25.5,ICD10,M25.5,ICD10,M25.5,Pain in joint,Pain in joint,,,,,,Pain in joint,,,,,
M25.6,ICD10,M25.6,ICD10,M25.6,"Stiffness of joint, not elsewhere classified","Stiffness of joint, not elsewhere classified",,,,,,"Stiffness of joint, not elsewhere classified",,,,,
M25.7,ICD10,M25.7,ICD10,M25.7,Osteophyte,Osteophyte,,,,,,Osteophyte,,,,,
M25.8,ICD10,M25.8,ICD10,M25.8,Other specified joint disorders,Other specified joint disorders,,,,,,Other specified joint disorders,,,,,
M25.9,ICD10,M25.9,ICD10,M25.9,"Joint disorder, unspecified","Joint disorder, unspecified",,,,,,"Joint disorder, unspecified",,,,,
M30,ICD10,M30,ICD10,M30,Polyarteritis nodosa and related conditions,Polyarteritis nodosa and related conditions,,,,,,Polyarteritis nodosa and related conditions,,,,,
M30.0,ICD10,M30.0,ICD10,M30.0,Polyarteritis nodosa,Polyarteritis nodosa,,,,,,Polyarteritis nodosa,,,,,
M30.1,ICD10,M30.1,ICD10,M30.1,Polyarteritis with lung involvement [Churg-Strauss],Allergic granulomatous angiitis,Polyarteritis with lung involvement [Churg-Strauss],,,,,Allergic granulomatous angiitis,Polyarteritis with lung involvement [Churg-Strauss],,,,
M30.2,ICD10,M30.2,ICD10,M30.2,Juvenile polyarteritis,Juvenile polyarteritis,,,,,,Juvenile polyarteritis,,,,,
M30.3,ICD10,M30.3,ICD10,M30.3,Mucocutaneous lymph node syndrome [Kawasaki],Mucocutaneous lymph node syndrome [Kawasaki],,,,,,Mucocutaneous lymph node syndrome [Kawasaki],,,,,
M30.8,ICD10,M30.8,ICD10,M30.8,Other conditions related to polyarteritis nodosa,Polyangiitis overlap syndrome,Other conditions related to polyarteritis nodosa,,,,,Polyangiitis overlap syndrome,Other conditions related to polyarteritis nodosa,,,,
M31,ICD10,M31,ICD10,M31,Other necrotizing vasculopathies,Other necrotizing vasculopathies,,,,,,Other necrotizing vasculopathies,,,,,
M31.0,ICD10,M31.0,ICD10,M31.0,Hypersensitivity angiitis,Goodpasture syndrome,Hypersensitivity angiitis,,,,,Goodpasture syndrome,Hypersensitivity angiitis,,,,
M31.1,ICD10,M31.1,ICD10,M31.1,Thrombotic microangiopathy,Thrombotic thrombocytopenic purpura,Thrombotic microangiopathy,,,,,Thrombotic thrombocytopenic purpura,Thrombotic microangiopathy,,,,
M31.2,ICD10,M31.2,ICD10,M31.2,Lethal midline granuloma,Lethal midline granuloma,,,,,,Lethal midline granuloma,,,,,
M31.3,ICD10,M31.3,ICD10,M31.3,Wegener granulomatosis,Necrotizing respiratory granulomatosis,Wegener granulomatosis,,,,,Necrotizing respiratory granulomatosis,Wegener granulomatosis,,,,
M31.4,ICD10,M31.4,ICD10,M31.4,Aortic arch syndrome [Takayasu],Aortic arch syndrome [Takayasu],,,,,,Aortic arch syndrome [Takayasu],,,,,
M31.5,ICD10,M31.5,ICD10,M31.5,Giant cell arteritis with polymyalgia rheumatica,Giant cell arteritis with polymyalgia rheumatica,,,,,,Giant cell arteritis with polymyalgia rheumatica,,,,,
M31.6,ICD10,M31.6,ICD10,M31.6,Other giant cell arteritis,Other giant cell arteritis,,,,,,Other giant cell arteritis,,,,,
M31.7,ICD10,M31.7,ICD10,M31.7,Microscopic polyangiitis,Microscopic polyangiitis,Microscopic polyarteritis,,,,,Microscopic polyangiitis,Microscopic polyarteritis,polyarteritis nodosaM30.0,,,
M31.8,ICD10,M31.8,ICD10,M31.8,Other specified necrotizing vasculopathies,Other specified necrotizing vasculopathies,Hypocomplementaemic vasculitis,,,,,Other specified necrotizing vasculopathies,Hypocomplementaemic vasculitis,,,,
M31.9,ICD10,M31.9,ICD10,M31.9,"Necrotizing vasculopathy, unspecified","Necrotizing vasculopathy, unspecified",,,,,,"Necrotizing vasculopathy, unspecified",,,,,
M32,ICD10,M32,ICD10,M32,Systemic lupus erythematosus,Systemic lupus erythematosus,,,,,,lupus erythematosus (discoid)(NOS)L93.0,Systemic lupus erythematosus,,,,
M32.0,ICD10,M32.0,ICD10,M32.0,Drug-induced systemic lupus erythematosus,Drug-induced systemic lupus erythematosus,,,,,,Drug-induced systemic lupus erythematosus,,,,,
M32.1,ICD10,M32.1,ICD10,M32.1,Systemic lupus erythematosus with organ or system involvement,Libman-Sacks diseaseI39.-,Systemic lupus erythematosus with: kidney involvementN08.5N16.4,Systemic lupus erythematosus with organ or system involvement,Lupus pericarditisI32.8,Systemic lupus erythematosus with: lung involvementJ99.1,,Libman-Sacks diseaseI39.-,Systemic lupus erythematosus with: kidney involvementN08.5N16.4,Systemic lupus erythematosus with organ or system involvement,Lupus pericarditisI32.8,Systemic lupus erythematosus with: lung involvementJ99.1,
M32.8,ICD10,M32.8,ICD10,M32.8,Other forms of systemic lupus erythematosus,Other forms of systemic lupus erythematosus,,,,,,Other forms of systemic lupus erythematosus,,,,,
M32.9,ICD10,M32.9,ICD10,M32.9,"Systemic lupus erythematosus, unspecified","Systemic lupus erythematosus, unspecified",,,,,,"Systemic lupus erythematosus, unspecified",,,,,
M33,ICD10,M33,ICD10,M33,Dermatopolymyositis,Dermatopolymyositis,,,,,,Dermatopolymyositis,,,,,
M33.0,ICD10,M33.0,ICD10,M33.0,Juvenile dermatomyositis,Juvenile dermatomyositis,,,,,,Juvenile dermatomyositis,,,,,
M33.1,ICD10,M33.1,ICD10,M33.1,Other dermatomyositis,Other dermatomyositis,,,,,,Other dermatomyositis,,,,,
M33.2,ICD10,M33.2,ICD10,M33.2,Polymyositis,Polymyositis,,,,,,Polymyositis,,,,,
M33.9,ICD10,M33.9,ICD10,M33.9,"Dermatopolymyositis, unspecified","Dermatopolymyositis, unspecified",,,,,,"Dermatopolymyositis, unspecified",,,,,
M34,ICD10,M34,ICD10,M34,Systemic sclerosis,Systemic sclerosis,scleroderma,,,,,scleroderma: circumscribedL94.0,Systemic sclerosis,scleroderma: neonatalP83.8,scleroderma,,
M34.0,ICD10,M34.0,ICD10,M34.0,Progressive systemic sclerosis,Progressive systemic sclerosis,,,,,,Progressive systemic sclerosis,,,,,
M34.1,ICD10,M34.1,ICD10,M34.1,CR(E)ST syndrome,CR(E)ST syndrome,,,,,,CR(E)ST syndrome,,,,,
M34.2,ICD10,M34.2,ICD10,M34.2,Systemic sclerosis induced by drugs and chemicals,Systemic sclerosis induced by drugs and chemicals,,,,,,Systemic sclerosis induced by drugs and chemicals,,,,,
M34.8,ICD10,M34.8,ICD10,M34.8,Other forms of systemic sclerosis,Systemic sclerosis with: lung involvementJ99.1,Other forms of systemic sclerosis,Systemic sclerosis with: myopathyG73.7,,,,Systemic sclerosis with: lung involvementJ99.1,Other forms of systemic sclerosis,Systemic sclerosis with: myopathyG73.7,,,
M34.9,ICD10,M34.9,ICD10,M34.9,"Systemic sclerosis, unspecified","Systemic sclerosis, unspecified",,,,,,"Systemic sclerosis, unspecified",,,,,
M35,ICD10,M35,ICD10,M35,Other systemic involvement of connective tissue,Other systemic involvement of connective tissue,,,,,,reactive perforating collagenosisL87.1,Other systemic involvement of connective tissue,,,,
M35.0,ICD10,M35.0,ICD10,M35.0,Sicca syndrome [Sjögren],Sjögren syndrome with: renal tubulo-interstitial disordersN16.4,Sjögren syndrome with: lung involvementJ99.1,Sjögren syndrome with: keratoconjunctivitisH19.3,Sjögren syndrome with: myopathyG73.7,Sicca syndrome [Sjögren],,Sjögren syndrome with: renal tubulo-interstitial disordersN16.4,Sjögren syndrome with: lung involvementJ99.1,Sjögren syndrome with: keratoconjunctivitisH19.3,Sjögren syndrome with: myopathyG73.7,Sicca syndrome [Sjögren],
M35.1,ICD10,M35.1,ICD10,M35.1,Other overlap syndromes,Other overlap syndromes,Mixed connective tissue disease,,,,,Other overlap syndromes,polyangiitis overlap syndromeM30.8,Mixed connective tissue disease,,,
M35.2,ICD10,M35.2,ICD10,M35.2,Behçet disease,Behçet disease,,,,,,Behçet disease,,,,,
M35.3,ICD10,M35.3,ICD10,M35.3,Polymyalgia rheumatica,Polymyalgia rheumatica,,,,,,Polymyalgia rheumatica,polymyalgia rheumatica with giant cell arteritisM31.5,,,,
M35.4,ICD10,M35.4,ICD10,M35.4,Diffuse (eosinophilic) fasciitis,Diffuse (eosinophilic) fasciitis,,,,,,Diffuse (eosinophilic) fasciitis,,,,,
M35.5,ICD10,M35.5,ICD10,M35.5,Multifocal fibrosclerosis,Multifocal fibrosclerosis,,,,,,Multifocal fibrosclerosis,,,,,
M35.6,ICD10,M35.6,ICD10,M35.6,Relapsing panniculitis [Weber-Christian],Relapsing panniculitis [Weber-Christian],,,,,,Relapsing panniculitis [Weber-Christian],panniculitis: lupusL93.2,panniculitis: NOSM79.3,,,
M35.7,ICD10,M35.7,ICD10,M35.7,Hypermobility syndrome,Hypermobility syndrome,Familial ligamentous laxity,,,,,ligamentous laxity NOSM24.2,Hypermobility syndrome,Ehlers-Danlos syndromeQ79.6,Familial ligamentous laxity,,
