dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids.1.db,dms_ids.1.id,dms_ids.2.db,dms_ids.2.id,dms_ids.3.db,dms_ids.3.id,dms_ids.4.db,dms_ids.4.id,dms_ids.5.db,dms_ids.5.id,dms_ids.6.db,dms_ids.6.id,dms_ids.7.db,dms_ids.7.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_ids_extend.1.db,dms_ids_extend.1.id,dms_ids_extend.2.db,dms_ids_extend.2.id,dms_ids_extend.3.db,dms_ids_extend.3.id,dms_ids_extend.4.db,dms_ids_extend.4.id,dms_ids_extend.5.db,dms_ids_extend.5.id,dms_ids_extend.6.db,dms_ids_extend.6.id,dms_ids_extend.7.db,dms_ids_extend.7.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4
13240,DOID,13240,ICD10CM,K03.3,ICD9CM,521.4,MESH,D014091,SNOMEDCT_US_2018_03_01,70931000,UMLS_CUI,C0040451,,,,,DOID,13240,ICD10CM,K03.3,ICD9CM,521.4,MESH,D014091,SNOMEDCT_US_2018_03_01,70931000,UMLS_CUI,C0040451,,,,,tooth resorption,tooth resorption,,,,,tooth resorption,,,,
13241,DOID,13241,CSP2005,0944-7825,EFO,0003780,GARD,848,ICD10CM,M35.2,ICD9CM,136.1,ICD9CM_2006,136.1,MESH,D001528,DOID,13241,CSP2005,0944-7825,EFO,0003780,GARD,848,ICD10CM,M35.2,ICD9CM,136.1,ICD9CM_2006,136.1,MESH,D001528,Behcet's disease,Adamantiades-Behcet disease,Behcet syndrome,Behcet's disease,Behcet's syndrome,Behet's syndrome,Adamantiades-Behcet disease,Behcet syndrome,Behcet's disease,Behcet's syndrome,Behet's syndrome
13248,DOID,13248,NCI,C3241,NCI2004_11_17,C3241,SNOMEDCT_US_2018_03_01,53773002,UMLS_CUI,C0026684,,,,,,,DOID,13248,NCI,C3241,NCI2004_11_17,C3241,SNOMEDCT_US_2018_03_01,53773002,UMLS_CUI,C0026684,,,,,,,mucocele of appendix,Appendicele Mucocele,Mucocele of appendix,mucocele of appendix,,,Appendicele Mucocele,Mucocele of appendix,mucocele of appendix,,
13249,DOID,13249,MESH,D011006,SNOMEDCT_US_2018_03_01,17465007,UMLS_CUI,C0032266,,,,,,,,,DOID,13249,MESH,D011006,SNOMEDCT_US_2018_03_01,17465007,UMLS_CUI,C0032266,,,,,,,,,pneumatosis cystoides intestinalis,Pneumatosis cystoides intestinalis,pneumatosis cystoides intestinalis,,,,Pneumatosis cystoides intestinalis,pneumatosis cystoides intestinalis,,,
1325,DOID,1325,ICD10CM,C34,ICD10CM,C34.9,ICD9CM,162.9,ICD9CM_2006,162.9,UMLS_CUI,C0348343,,,,,DOID,1325,ICD10CM,C34,ICD10CM,C34.9,ICD9CM,162.9,ICD9CM_2006,162.9,UMLS_CUI,C0348343,,,,,bronchus cancer,bronchus cancer,malignant neoplasm of bronchus and lung,malignant neoplasm of bronchus or lung,,,bronchus cancer,malignant neoplasm of bronchus and lung,malignant neoplasm of bronchus or lung,,
13250,DOID,13250,ICD9CM,009.2,MESH,D003967,SNOMEDCT_US_2018_03_01,19213003,UMLS_CUI,C0013369,,,,,,,DOID,13250,ICD9CM,009.2,MESH,D003967,SNOMEDCT_US_2018_03_01,19213003,UMLS_CUI,C0013369,,,,,,,diarrhea,diarrhea,diarrhea of presumed infectious origin,diarrhoea,,,diarrhea,diarrhea of presumed infectious origin,diarrhoea,,
13251,DOID,13251,,,,,,,,,,,,,,,DOID,13251,,,,,,,,,,,,,,,obsolete HIV enteropathy,obsolete HIV enteropathy,,,,,obsolete HIV enteropathy,,,,
13252,DOID,13252,MESH,D008641,UMLS_CUI,C0025472,,,,,,,,,,,DOID,13252,MESH,D008641,UMLS_CUI,C0025472,,,,,,,,,,,mesenteric vascular occlusion,mesenteric vascular occlusion,,,,,mesenteric vascular occlusion,,,,
13253,DOID,13253,,,,,,,,,,,,,,,DOID,13253,,,,,,,,,,,,,,,obsolete jejunal disease,obsolete jejunal disease,,,,,obsolete jejunal disease,,,,
13254,DOID,13254,MESH,D004239,UMLS_CUI,C0012814,,,,,,,,,,,DOID,13254,MESH,D004239,UMLS_CUI,C0012814,,,,,,,,,,,diverticulitis of colon,colonic diverticular disease,diverticulitis of colon,,,,colonic diverticular disease,diverticulitis of colon,,,
13257,DOID,13257,,,,,,,,,,,,,,,DOID,13257,,,,,,,,,,,,,,,obsolete Histoplasma duboisii endocarditis,Histoplasma duboisii with endocarditis (disorder),obsolete Histoplasma duboisii endocarditis,,,,Histoplasma duboisii with endocarditis (disorder),obsolete Histoplasma duboisii endocarditis,,,
13258,DOID,13258,GARD,9564,ICD10CM,A01.0,ICD10CM,A01.00,ICD9CM,002.0,MESH,D014435,NCI,C35089,SNOMEDCT_US_2018_03_01,4834000,DOID,13258,GARD,9564,ICD10CM,A01.0,ICD10CM,A01.00,ICD9CM,002.0,MESH,D014435,NCI,C35089,SNOMEDCT_US_2018_03_01,4834000,typhoid fever,Typhoid,typhoid fever,,,,Typhoid,typhoid fever,,,
13262,DOID,13262,,,,,,,,,,,,,,,DOID,13262,,,,,,,,,,,,,,,obsolete hallucinatory state induced by drug,Drug-induced hallucinatory state,Drug-induced hallucinosis (disorder),Drug-induced psychotic disorder with hallucinations,obsolete hallucinatory state induced by drug,,Drug-induced hallucinatory state,Drug-induced hallucinosis (disorder),Drug-induced psychotic disorder with hallucinations,obsolete hallucinatory state induced by drug,
13268,DOID,13268,GARD,10353,ICD10CM,E80.20,ICD9CM,277.1,ICD9CM_2006,277.1,MESH,D011164,MTHICD9_2006,277.1,NCI,C97096,DOID,13268,GARD,10353,ICD10CM,E80.20,ICD9CM,277.1,ICD9CM_2006,277.1,MESH,D011164,MTHICD9_2006,277.1,NCI,C97096,porphyria,Hematoporphyria,Porphyrinopathy,disorder of porphyrin and hem metabolism,disorder of porphyrin metabolism,porphyria,Hematoporphyria,Porphyrinopathy,disorder of porphyrin and hem metabolism,disorder of porphyrin metabolism,porphyria
13269,DOID,13269,CSP2005,1849-7674,GARD,6619,ICD10CM,E80.29,MESH,D046349,NCI,C84759,OMIM,121300,SNOMEDCT_US_2018_03_01,7425008,DOID,13269,CSP2005,1849-7674,GARD,6619,ICD10CM,E80.29,MESH,D046349,NCI,C84759,OMIM,121300,SNOMEDCT_US_2018_03_01,7425008,hereditary coproporphyria,Coproporphyrinogen oxidase deficiency,Hereditary coproporphyria,hereditary coproporphyria,hereditary coproporphyria porphyria,,Coproporphyrinogen oxidase deficiency,Hereditary coproporphyria,hereditary coproporphyria,hereditary coproporphyria porphyria,
13270,DOID,13270,CSP2005,1849-7560,GARD,4527,ICD10CM,E80.0,MESH,D046351,MTHICD9_2006,277.1,NCI,C84698,OMIM,177000,DOID,13270,CSP2005,1849-7560,GARD,4527,ICD10CM,E80.0,MESH,D046351,MTHICD9_2006,277.1,NCI,C84698,OMIM,177000,erythropoietic protoporphyria,EPP,Erythropoietic protoporphyria,Protoporphyria,erythropoietic protoporphyria,,EPP,Erythropoietic protoporphyria,Protoporphyria,erythropoietic protoporphyria,
13271,DOID,13271,GARD,4446,ICD10CM,E80.0,MESH,D017092,NCI,C84697,OMIM,263700,SNOMEDCT_US_2018_03_01,22935002,SNOMEDCT_US_2018_03_01,67312003,DOID,13271,GARD,4446,ICD10CM,E80.0,MESH,D017092,NCI,C84697,OMIM,263700,SNOMEDCT_US_2018_03_01,22935002,SNOMEDCT_US_2018_03_01,67312003,cutaneous porphyria,Erythropoietic porphyria,cutaneous porphyria,,,,Erythropoietic porphyria,cutaneous porphyria,,,
13272,DOID,13272,ICD10CM,J15.0,ICD9CM,482.0,MESH,D007710,,,,,,,,,DOID,13272,ICD10CM,J15.0,ICD9CM,482.0,MESH,D007710,,,,,,,,,Klebsiella pneumonia,Klebsiella pneumonia,Pneumonia due to Klebsiella pneumoniae,Pneumonia due to Klebsiella pneumoniae (disorder),,,Klebsiella pneumonia,Pneumonia due to Klebsiella pneumoniae,Pneumonia due to Klebsiella pneumoniae (disorder),,
13273,DOID,13273,,,,,,,,,,,,,,,DOID,13273,,,,,,,,,,,,,,,obsolete Escherichia coli pneumonia,Pneumonia due to Escherichia coli (disorder),Pneumonia due to escherichia coli,Pneumonia due to escherichia coli [E. coli],obsolete Escherichia coli pneumonia,pneumonia due to escherichia coli,Pneumonia due to Escherichia coli (disorder),Pneumonia due to escherichia coli,Pneumonia due to escherichia coli [E. coli],obsolete Escherichia coli pneumonia,pneumonia due to escherichia coli
13274,DOID,13274,,,,,,,,,,,,,,,DOID,13274,,,,,,,,,,,,,,,obsolete enzootic pneumonia of calves,Enzootic pneumonia of calves (disorder),obsolete enzootic pneumonia of calves,,,,Enzootic pneumonia of calves (disorder),obsolete enzootic pneumonia of calves,,,
13275,DOID,13275,,,,,,,,,,,,,,,DOID,13275,,,,,,,,,,,,,,,obsolete rickettsial pneumonia,Rickettsial pneumonia (disorder),obsolete rickettsial pneumonia,,,,Rickettsial pneumonia (disorder),obsolete rickettsial pneumonia,,,
13276,DOID,13276,ICD10CM,J15.7,ICD9CM,483.0,MESH,D011019,,,,,,,,,DOID,13276,ICD10CM,J15.7,ICD9CM,483.0,MESH,D011019,,,,,,,,,Mycoplasma pneumoniae pneumonia,Mycoplasma pneumonia,Mycoplasma pneumoniae pneumonia,Mycoplasmal pneumonia,Pneumonia due to Eaton's agent,Pneumonia due to Mycoplasma pneumoniae,Mycoplasma pneumonia,Mycoplasma pneumoniae pneumonia,Mycoplasmal pneumonia,Pneumonia due to Eaton's agent,Pneumonia due to Mycoplasma pneumoniae
13277,DOID,13277,,,,,,,,,,,,,,,DOID,13277,,,,,,,,,,,,,,,obsolete Mycoplasma hyopneumoniae pneumonia,mycoplasmal pneumonia of swine,obsolete Mycoplasma hyopneumoniae pneumonia,,,,mycoplasmal pneumonia of swine,obsolete Mycoplasma hyopneumoniae pneumonia,,,
13278,DOID,13278,,,,,,,,,,,,,,,DOID,13278,,,,,,,,,,,,,,,obsolete Salmonella pneumonia,Salmonella pneumonia (disorder),obsolete Salmonella pneumonia,,,,Salmonella pneumonia (disorder),obsolete Salmonella pneumonia,,,
1328,DOID,1328,ICD10CM,A92.4,MESH,D012295,NCI,C128419,SNOMEDCT_US_2018_03_01,7077006,UMLS_CUI,C0035613,,,,,DOID,1328,ICD10CM,A92.4,MESH,D012295,NCI,C128419,SNOMEDCT_US_2018_03_01,7077006,UMLS_CUI,C0035613,,,,,Rift Valley fever,Rift Valley fever,,,,,Rift Valley fever,,,,
13282,DOID,13282,ICD9CM,014.8,UMLS_CUI,C0152724,,,,,,,,,,,DOID,13282,ICD9CM,014.8,UMLS_CUI,C0152724,,,,,,,,,,,intestinal tuberculosis,intestinal tuberculosis,tuberculosis of intestine,,,,intestinal tuberculosis,tuberculosis of intestine,,,
13285,DOID,13285,,,,,,,,,,,,,,,DOID,13285,,,,,,,,,,,,,,,obsolete enteroinvasive Escherichia coli infectious disease,Enteroinvasive Escherichia coli gastrointestinal tract infection,Enteroinvasive Escherichia coli gastrointestinal tract infection (disorder),intestinal infectious disease due to enteroinvasive E. coli,obsolete enteroinvasive Escherichia coli infectious disease,,Enteroinvasive Escherichia coli gastrointestinal tract infection,Enteroinvasive Escherichia coli gastrointestinal tract infection (disorder),intestinal infectious disease due to enteroinvasive E. coli,obsolete enteroinvasive Escherichia coli infectious disease,
13295,DOID,13295,ICD9CM,377.22,SNOMEDCT_US_2018_03_01,19148004,UMLS_CUI,C0155298,,,,,,,,,DOID,13295,ICD9CM,377.22,SNOMEDCT_US_2018_03_01,19148004,UMLS_CUI,C0155298,,,,,,,,,crater-like holes of optic disc,Crater-like optic disc holes,crater-like holes of optic disc,,,,Crater-like optic disc holes,crater-like holes of optic disc,,,
133,DOID,133,NCI,C40255,UMLS_CUI,C1519926,,,,,,,,,,,DOID,133,NCI,C40255,UMLS_CUI,C1519926,,,,,,,,,,,vaginal Mullerian papilloma,vaginal Muellerian papilloma,vaginal Mullerian papilloma,,,,vaginal Muellerian papilloma,vaginal Mullerian papilloma,,,
13300,DOID,13300,GARD,7610,ICD10CM,M42.0,ICD10CM,M42.00,ICD9CM,732.0,ICD9CM_2006,732.0,MESH,D012544,MTHICD9_2006,732.0,DOID,13300,GARD,7610,ICD10CM,M42.0,ICD10CM,M42.00,ICD9CM,732.0,ICD9CM_2006,732.0,MESH,D012544,MTHICD9_2006,732.0,Scheuermann's disease,Juvenile osteochondritis of the spine,Juvenile osteochondrosis of Scheurermann,Juvenile osteochondrosis of spine,Scheuermann disease,Scheuermann's disease,Juvenile osteochondritis of the spine,Juvenile osteochondrosis of Scheurermann,Juvenile osteochondrosis of spine,Scheuermann disease,Scheuermann's disease
13305,DOID,13305,,,,,,,,,,,,,,,DOID,13305,,,,,,,,,,,,,,,obsolete anterior nasal diphtheria,Anterior nasal diphtheria,Anterior nasal diphtheria (disorder),obsolete anterior nasal diphtheria,,,Anterior nasal diphtheria,Anterior nasal diphtheria (disorder),obsolete anterior nasal diphtheria,,
13306,DOID,13306,ICD10CM,A36.85,ICD9CM,032.84,SNOMEDCT_US_2018_03_01,48278001,UMLS_CUI,C0152954,,,,,,,DOID,13306,ICD10CM,A36.85,ICD9CM,032.84,SNOMEDCT_US_2018_03_01,48278001,UMLS_CUI,C0152954,,,,,,,diphtheritic cystitis,diphtheritic cystitis,,,,,diphtheritic cystitis,,,,
13307,DOID,13307,,,,,,,,,,,,,,,DOID,13307,,,,,,,,,,,,,,,obsolete pseudomembranous diphtheritic conjunctivitis,Conjunctival diphtheria,Conjunctival diphtheria (disorder),Pseudomembranous Diphtheritic Conjunctivitis,obsolete pseudomembranous diphtheritic conjunctivitis,,Conjunctival diphtheria,Conjunctival diphtheria (disorder),Pseudomembranous Diphtheritic Conjunctivitis,obsolete pseudomembranous diphtheritic conjunctivitis,
13308,DOID,13308,,,,,,,,,,,,,,,DOID,13308,,,,,,,,,,,,,,,obsolete diphtheritic myocarditis,Diphtheritic myocarditis (disorder),obsolete diphtheritic myocarditis,,,,Diphtheritic myocarditis (disorder),obsolete diphtheritic myocarditis,,,
13309,DOID,13309,,,,,,,,,,,,,,,DOID,13309,,,,,,,,,,,,,,,obsolete nasopharyngeal diphtheria,Nasopharyngeal Diphtheria,Nasopharyngeal diphtheria (disorder),obsolete nasopharyngeal diphtheria,,,Nasopharyngeal Diphtheria,Nasopharyngeal diphtheria (disorder),obsolete nasopharyngeal diphtheria,,
13310,DOID,13310,ICD10CM,A36.89,ICD9CM,032.83,SNOMEDCT_US_2018_03_01,13596001,UMLS_CUI,C0152953,,,,,,,DOID,13310,ICD10CM,A36.89,ICD9CM,032.83,SNOMEDCT_US_2018_03_01,13596001,UMLS_CUI,C0152953,,,,,,,diphtheritic peritonitis,diphtheritic peritonitis,,,,,diphtheritic peritonitis,,,,
13313,DOID,13313,NCI,C5717,UMLS_CUI,C1335310,,,,,,,,,,,DOID,13313,NCI,C5717,UMLS_CUI,C1335310,,,,,,,,,,,pancreatic mucinous ductal ectasia,pancreatic mucinous ductal ectasia,,,,,pancreatic mucinous ductal ectasia,,,,
13315,DOID,13315,,,,,,,,,,,,,,,DOID,13315,,,,,,,,,,,,,,,obsolete relapsing pancreatitis,obsolete relapsing pancreatitis,,,,,obsolete relapsing pancreatitis,,,,
13316,DOID,13316,ICD10CM,K86.81,MESH,D010188,NCI,C84316,SNOMEDCT_US_2018_03_01,47367009,UMLS_CUI,C0267963,,,,,DOID,13316,ICD10CM,K86.81,MESH,D010188,NCI,C84316,SNOMEDCT_US_2018_03_01,47367009,UMLS_CUI,C0267963,,,,,exocrine pancreatic insufficiency,Exocrine pancreatic insufficiency,exocrine pancreatic insufficiency,,,,Exocrine pancreatic insufficiency,exocrine pancreatic insufficiency,,,
13317,DOID,13317,ICD10CM,E16.9,MESH,D046768,NCI,C4375,SNOMEDCT_US_2018_03_01,42681006,SNOMEDCT_US_2018_03_01,66149005,UMLS_CUI,C0027773,,,DOID,13317,ICD10CM,E16.9,MESH,D046768,NCI,C4375,SNOMEDCT_US_2018_03_01,42681006,SNOMEDCT_US_2018_03_01,66149005,UMLS_CUI,C0027773,,,hyperinsulinemic hypoglycemia,Islet cell hyperplasia,hyperinsulinemic hypoglycemia,nesidioblastosis,persistent hyperinsulinemia hypoglycemia of infancy,,Islet cell hyperplasia,hyperinsulinemic hypoglycemia,nesidioblastosis,persistent hyperinsulinemia hypoglycemia of infancy,
13319,DOID,13319,,,,,,,,,,,,,,,DOID,13319,,,,,,,,,,,,,,,obsolete lower limb lymph node mast cell malignancy,Mast cell malignancy of lymph nodes of inguinal region and lower limb (disorder),malignant mast cell tumors involving lymph nodes of inguinal region and lower limb,obsolete lower limb lymph node mast cell malignancy,,,Mast cell malignancy of lymph nodes of inguinal region and lower limb (disorder),malignant mast cell tumors involving lymph nodes of inguinal region and lower limb,obsolete lower limb lymph node mast cell malignancy,,
1332,DOID,1332,,,,,,,,,,,,,,,DOID,1332,,,,,,,,,,,,,,,obsolete Bunyaviridae infectious disease,obsolete Bunyaviridae infectious disease,,,,,obsolete Bunyaviridae infectious disease,,,,
13326,DOID,13326,ICD10CM,H10.43,ICD9CM,372.12,SNOMEDCT_US_2018_03_01,39429002,UMLS_CUI,C0155147,,,,,,,DOID,13326,ICD10CM,H10.43,ICD9CM,372.12,SNOMEDCT_US_2018_03_01,39429002,UMLS_CUI,C0155147,,,,,,,chronic follicular conjunctivitis,chronic follicular conjunctivitis,,,,,chronic follicular conjunctivitis,,,,
13327,DOID,13327,ICD9CM,365.02,UMLS_CUI,C0154941,,,,,,,,,,,DOID,13327,ICD9CM,365.02,UMLS_CUI,C0154941,,,,,,,,,,,anatomical narrow angle borderline glaucoma,anatomical narrow angle borderline glaucoma,,,,,anatomical narrow angle borderline glaucoma,,,,
13328,DOID,13328,ICD9CM,366.41,SNOMEDCT_US_2018_03_01,43959009,UMLS_CUI,C0011876,,,,,,,,,DOID,13328,ICD9CM,366.41,SNOMEDCT_US_2018_03_01,43959009,UMLS_CUI,C0011876,,,,,,,,,diabetic cataract,Cataract - diabetic,diabetic cataract,,,,Cataract - diabetic,diabetic cataract,,,
13329,DOID,13329,ICD10CM,H46.3,ICD9CM,377.34,SNOMEDCT_US_2018_03_01,26125006,UMLS_CUI,C0155303,,,,,,,DOID,13329,ICD10CM,H46.3,ICD9CM,377.34,SNOMEDCT_US_2018_03_01,26125006,UMLS_CUI,C0155303,,,,,,,toxic optic neuropathy,toxic optic neuropathy,,,,,toxic optic neuropathy,,,,
1333,DOID,1333,,,,,,,,,,,,,,,DOID,1333,,,,,,,,,,,,,,,obsolete african horse sickness,obsolete african horse sickness,,,,,obsolete african horse sickness,,,,
13333,DOID,13333,ICD10CM,K14.3,ICD9CM,529.3,SNOMEDCT_US_2018_03_01,6971002,UMLS_CUI,C0392494,,,,,,,DOID,13333,ICD10CM,K14.3,ICD9CM,529.3,SNOMEDCT_US_2018_03_01,6971002,UMLS_CUI,C0392494,,,,,,,hypertrophy of tongue papillae,Tongue papillary hypertrophy,hypertrophy of tongue papillae,,,,Tongue papillary hypertrophy,hypertrophy of tongue papillae,,,
13335,DOID,13335,,,,,,,,,,,,,,,DOID,13335,,,,,,,,,,,,,,,obsolete Toxoplasma hepatitis,Hepatitis due to toxoplasmosis,Toxoplasma hepatitis (disorder),obsolete Toxoplasma hepatitis,,,Hepatitis due to toxoplasmosis,Toxoplasma hepatitis (disorder),obsolete Toxoplasma hepatitis,,
13336,DOID,13336,GARD,10326,ICD10CM,P37.1,MESH,D014125,NCI,C50503,SNOMEDCT_US_2018_03_01,73893000,UMLS_CUI,C0040560,,,DOID,13336,GARD,10326,ICD10CM,P37.1,MESH,D014125,NCI,C50503,SNOMEDCT_US_2018_03_01,73893000,UMLS_CUI,C0040560,,,congenital toxoplasmosis,Congenital toxoplasmosis,Toxoplasmosis - congen.,congenital toxoplasmosis,,,Congenital toxoplasmosis,Toxoplasmosis - congen.,congenital toxoplasmosis,,
13338,DOID,13338,,,,,,,,,,,,,,,DOID,13338,,,,,,,,,,,,,,,obsolete Toxoplasma myocarditis,Myocarditis due to acquired toxoplasmosis (disorder),Myocarditis due to toxoplasmosis,Toxoplasma myocarditis (disorder),obsolete Toxoplasma myocarditis,,Myocarditis due to acquired toxoplasmosis (disorder),Myocarditis due to toxoplasmosis,Toxoplasma myocarditis (disorder),obsolete Toxoplasma myocarditis,
1334,DOID,1334,,,,,,,,,,,,,,,DOID,1334,,,,,,,,,,,,,,,obsolete Reoviridae infectious disease,Reoviridae disease,disease due to Orthoreovirus,disease due to Reoviridae (disorder),disease due to Reovirus (disorder),obsolete Reoviridae infectious disease,Reoviridae disease,disease due to Orthoreovirus,disease due to Reoviridae (disorder),disease due to Reovirus (disorder),obsolete Reoviridae infectious disease
13341,DOID,13341,ICD9CM,372.15,SNOMEDCT_US_2018_03_01,13816006,UMLS_CUI,C0155148,,,,,,,,,DOID,13341,ICD9CM,372.15,SNOMEDCT_US_2018_03_01,13816006,UMLS_CUI,C0155148,,,,,,,,,parasitic conjunctivitis,parasitic conjunctivitis,,,,,parasitic conjunctivitis,,,,
13342,DOID,13342,,,,,,,,,,,,,,,DOID,13342,,,,,,,,,,,,,,,obsolete Toxoplasma pneumonia,Pneumonitis due to toxoplasmosis,Toxoplasma pneumonitis (disorder),obsolete Toxoplasma pneumonia,,,Pneumonitis due to toxoplasmosis,Toxoplasma pneumonitis (disorder),obsolete Toxoplasma pneumonia,,
13343,DOID,13343,,,,,,,,,,,,,,,DOID,13343,,,,,,,,,,,,,,,obsolete ocular toxoplasmosis,Chorioretinitis due to toxoplasmosis,Conjunctivitis due to acquired toxoplasmosis (disorder),Conjunctivitis due to toxoplasmosis,Ocular toxoplasmosis (disorder),Toxoplasma chorioretinitis,Chorioretinitis due to toxoplasmosis,Conjunctivitis due to acquired toxoplasmosis (disorder),Conjunctivitis due to toxoplasmosis,Ocular toxoplasmosis (disorder),Toxoplasma chorioretinitis
13348,DOID,13348,ICD10CM,C32.3,ICD9CM,161.3,ICD9CM_2006,161.3,UMLS_CUI,C0153486,,,,,,,DOID,13348,ICD10CM,C32.3,ICD9CM,161.3,ICD9CM_2006,161.3,UMLS_CUI,C0153486,,,,,,,laryngeal cartilage cancer,laryngeal cartilage cancer,malignant neoplasm of laryngeal cartilage,malignant neoplasm of laryngeal cartilages,malignant tumor of laryngeal cartilage,,laryngeal cartilage cancer,malignant neoplasm of laryngeal cartilage,malignant neoplasm of laryngeal cartilages,malignant tumor of laryngeal cartilage,
1335,DOID,1335,,,,,,,,,,,,,,,DOID,1335,,,,,,,,,,,,,,,obsolete bluetongue,Soremuzzle,obsolete bluetongue,,,,Soremuzzle,obsolete bluetongue,,,
13350,DOID,13350,,,,,,,,,,,,,,,DOID,13350,,,,,,,,,,,,,,,obsolete gender identity disorder in children,Gender identity disorder of childhood (disorder),obsolete gender identity disorder in children,,,,Gender identity disorder of childhood (disorder),obsolete gender identity disorder in children,,,
13351,DOID,13351,ICD10CM,F65.4,ICD9CM,302.2,MESH,D010378,NCI,C94355,SNOMEDCT_US_2018_03_01,84002002,UMLS_CUI,C0030764,,,DOID,13351,ICD10CM,F65.4,ICD9CM,302.2,MESH,D010378,NCI,C94355,SNOMEDCT_US_2018_03_01,84002002,UMLS_CUI,C0030764,,,pedophilia,Paedophilia,pedophilia,,,,Paedophilia,pedophilia,,,
13352,DOID,13352,ICD9CM,302.0,SNOMEDCT_US_2018_03_01,52813007,UMLS_CUI,C0233880,,,,,,,,,DOID,13352,ICD9CM,302.0,SNOMEDCT_US_2018_03_01,52813007,UMLS_CUI,C0233880,,,,,,,,,ego-dystonic sexual orientation,ego-dystonic sexual orientation,,,,,ego-dystonic sexual orientation,,,,
13353,DOID,13353,ICD10CM,H16.32,ICD9CM,370.52,SNOMEDCT_US_2018_03_01,17157001,UMLS_CUI,C0155089,,,,,,,DOID,13353,ICD10CM,H16.32,ICD9CM,370.52,SNOMEDCT_US_2018_03_01,17157001,UMLS_CUI,C0155089,,,,,,,diffuse interstitial keratitis,diffuse interstitial keratitis,,,,,diffuse interstitial keratitis,,,,
13356,DOID,13356,ICD9CM,374.11,SNOMEDCT_US_2018_03_01,71659009,UMLS_CUI,C0155193,,,,,,,,,DOID,13356,ICD9CM,374.11,SNOMEDCT_US_2018_03_01,71659009,UMLS_CUI,C0155193,,,,,,,,,senile ectropion,Involutional ectropion,senile ectropion,,,,Involutional ectropion,senile ectropion,,,
13357,DOID,13357,ICD10CM,M22.4,ICD9CM,717.7,MESH,D046789,MTHICD9_2006,717.7,OMIM,168900,SNOMEDCT_US_2018_03_01,36071006,UMLS_CUI,C0008475,DOID,13357,ICD10CM,M22.4,ICD9CM,717.7,MESH,D046789,MTHICD9_2006,717.7,OMIM,168900,SNOMEDCT_US_2018_03_01,36071006,UMLS_CUI,C0008475,chondromalacia patellae,Chondromalacia of patella,Chondromalacia patellae,chondromalacia patellae,softening of articular cartilage of patella,,Chondromalacia of patella,Chondromalacia patellae,chondromalacia patellae,softening of articular cartilage of patella,
13359,DOID,13359,CSP2005,1849-3115,GARD,6322,ICD10CM,Q79.6,ICD9CM,756.83,MESH,D004535,NCI,C34568,OMIM,PS130000,DOID,13359,CSP2005,1849-3115,GARD,6322,ICD10CM,Q79.6,ICD9CM,756.83,MESH,D004535,NCI,C34568,OMIM,PS130000,Ehlers-Danlos syndrome,Cutis hyperelastica,Ehlers-Danlos syndrome,elastic skin,,,Cutis hyperelastica,Ehlers-Danlos syndrome,elastic skin,,
1336,DOID,1336,,,,,,,,,,,,,,,DOID,1336,,,,,,,,,,,,,,,obsolete Nairobi sheep disease,Nairobi sheep virus disease (disorder),Nairobi sheep virus gastroenteritis,obsolete Nairobi sheep disease,,,Nairobi sheep virus disease (disorder),Nairobi sheep virus gastroenteritis,obsolete Nairobi sheep disease,,
13361,DOID,13361,,,,,,,,,,,,,,,DOID,13361,,,,,,,,,,,,,,,obsolete nephrotic syndrome with lesion of proliferative glomerulonephritis,Nephrotic syndrome with Lesion of Proliferative Glomerulonephritis,obsolete nephrotic syndrome with lesion of proliferative glomerulonephritis,,,,Nephrotic syndrome with Lesion of Proliferative Glomerulonephritis,obsolete nephrotic syndrome with lesion of proliferative glomerulonephritis,,,
13364,DOID,13364,MESH,D021081,UMLS_CUI,C0236811,,,,,,,,,,,DOID,13364,MESH,D021081,UMLS_CUI,C0236811,,,,,,,,,,,obsolete chronobiology disease,obsolete chronobiology disease,,,,,obsolete chronobiology disease,,,,
13365,DOID,13365,ICD9CM,315.09,UMLS_CUI,C0154631,,,,,,,,,,,DOID,13365,ICD9CM,315.09,UMLS_CUI,C0154631,,,,,,,,,,,reading disorder,reading disorder,,,,,reading disorder,,,,
